DOC_TYPE;DOC_TITRE;DOC_LANGUE;DOC_COMMENT;CND_OEUVRE;DOC_AUTEUR;DOC_AUTEURSEC;DOC_AUTMORAL;PHO_RESP_EDIT;DOC_DP;DOC_DP_STAT;DOC_DEE;PHO_PERSON;DOC_GEO;PHO_HISTORI;CND_COLL_AU;DOC_COLLECTION;PHO_ORIGINE;PHO_COPYRIGHT;PHO_DROIT_IMG;DOC_SUP;PHO_COULEUR;PHO_FORMAT;PHO_PIXEL;PHO_FORMFILE;CND_DUREE;PHO_NB_DOC;DOC_COTE;PHO_NUMCD;PHO_NUMPLAN;PHO_LOC_CD;CND_COTE_P;PHO_LOCDIAORI;IMG_REF;DOC_ATTACHE;AUD_REF;CND_VIDEO_REF1;CND_URL;DATM;DOC_ANALYSE;DOC_AFFICHE;DOC_REF
Photographie;"Domestic Flight", représentation du 20 novembre 2006 à l'Espace des Arts-Châlon-sur-Saône, dans le cadre du Festival Instances : photographies de Cyrille Weiner;Français;« Cinq garçons ordinaires, en quête de fraternité et d'amour, inventent sur scène un rituel domestique énigmatique et tentent une sortie du clivage masculin-féminin. Le vol intérieur proposé par "Domestic Flight" ne peut être qu'un espace fluctuant qui multiplie les hybridations entre genre et sexe, homme sujet et homme objet, animalité et domesticité, propriétaire et subalterne, savoir et pouvoir. La danse, le texte et la musique explorent ici un registre joyeusement irrévérencieux, sombre aussi, mais toujours campé aux limites du burlesque et du dérisoire. Une pièce disponible à l'égarement. »(Dossier artistique)Pièce créée et présentée au Festival Instances, Espace des Arts, scène nationale de Chalon-sur-Saône, en novembre 2006.Direction artistique et chorégraphie : Christophe HalebChorégraphie et jeu avec la complicité des danseurs, comédiens, circassiens et musicien : Mathieu Despoisse, Christophe Le Blay, Maxime Mestre, Arnaud Saury + (à la création à Châlons : Boris Gibé).Musique et jeu : Alexandre MaillardConception et construction du décor : Gaël Rodier et Christophe HalebCréation lumières : Alexandre LebrunPerruques : Fred PontierCostumes : Vestiaire CollectifRégie générale : Philippe Boinon.Coproductions et résidence de création : 3bisf, lieu d'arts contemporains à Aix-en-Provence  Centre chorégraphique national de Caen Basse-Normandie dans le cadre de « l'Accueil Studio » / Ministère de la Culture et de la Communication en association avec l'IMEC (Institut Mémoires de l'Edition contemporaine) - Abbaye d'Ardenne  Espace des Arts, scène nationale de Chalon-sur-Saône.Projet soutenu par le Conseil Régional de Provence-Alpes-Côte d'Azur, le Conseil Général des Bouches-du-Rhône et la Ville de Marseille / Direction Générale des Affaires Culturelles.;Domestic Flight;Weiner, Cyrille (1976-....);;;;2006;;;Despoisse, Mathieu|Le Blay, Christophe|Mestre, Maxime|Saury, Arnaud|Maillard, Alexandre|Gibé, Boris;;2000-2009;Espace des arts (Châlon-sur-Saône)|Festival Instances;;Fonds La Zouze-Christophe Haleb;© Médiathèque du CND - Fonds La Zouze-Christophe Haleb;Droits réservés;Ressource électronique;couleur;;1024 x 683;jpg;;59;lazouze;;_PN;;;Magasin 1;201511/lazouze-05.png;;;;http://inventaire.cnd.fr/archives-en-ligne/img-viewer/LAZOUZE/DOMESTIC-CHALON/;2022-11-23;1;1;PHO00002868
